"pos_date","store","male_num","female_num"
"2015-02-12","S026",429,72
"2015-02-12","S027",67,69
"2015-02-12","S032",296,124
"2015-02-12","S015",403,84
"2015-02-12","S022",75,9
"2015-02-12","S034",146,139
"2015-02-12","S003",172,99
"2015-02-12","S007",290,131
"2015-02-12","S013",185,15
"2015-02-12","S031",93,107
"2015-02-12","S030",481,36
"2015-02-12","S028",275,23
"2015-02-12","S001",272,80
"2015-02-12","S011",287,42
"2015-02-12","S025",399,11
"2015-02-12","S009",77,104
"2015-02-12","S019",213,36
"2015-02-12","S008",293,74
"2015-02-13","S029",307,131
"2015-02-13","S021",169,245
"2015-02-13","S010",333,111
"2015-02-13","S035",538,37
"2015-02-13","S004",161,33
"2015-02-13","S002",166,152
"2015-02-13","S012",414,14
"2015-02-13","S033",200,47
"2015-02-13","S016",239,37
"2015-02-13","S026",370,53
"2015-02-13","S027",102,172
"2015-02-13","S032",214,149
"2015-02-13","S015",604,32
"2015-02-13","S022",116,17
"2015-02-13","S034",172,117
"2015-02-13","S003",157,145
"2015-02-13","S007",288,52
"2015-02-13","S013",235,14
"2015-02-13","S031",126,121
"2015-02-13","S030",563,47
"2015-02-13","S028",449,10
"2015-02-13","S001",321,122
"2015-02-13","S011",290,39
"2015-02-13","S025",349,150
"2015-02-13","S009",53,103
"2015-02-13","S019",253,47
"2015-02-13","S008",288,75
"2015-02-14","S029",163,112
"2015-02-14","S021",215,175
"2015-02-14","S010",597,125
"2015-02-14","S035",524,44
"2015-02-14","S004",198,43
"2015-02-14","S002",208,175
"2015-02-14","S012",427,111
"2015-02-14","S033",214,105
"2015-02-14","S016",79,10
"2015-02-14","S026",619,101
"2015-02-14","S027",218,246
"2015-02-14","S032",415,336
"2015-02-14","S015",729,146
"2015-02-14","S022",191,18
"2015-02-14","S034",182,150
"2015-02-14","S003",421,166
"2015-02-14","S007",359,122
"2015-02-14","S013",314,72
"2015-02-14","S031",248,251
"2015-02-14","S030",735,18
"2015-02-14","S028",563,26
"2015-02-14","S001",502,224
"2015-02-14","S011",348,73
"2015-02-14","S025",427,151
"2015-02-14","S009",129,105
"2015-02-14","S019",441,31
"2015-02-14","S008",375,86
"2015-02-15","S029",214,71
"2015-02-15","S021",162,195
"2015-02-15","S010",411,13
"2015-02-15","S035",383,50
"2015-02-15","S004",131,31
"2015-02-15","S002",145,104
"2015-02-15","S012",321,28
"2015-02-15","S033",152,12
"2015-02-15","S016",87,15
"2015-02-15","S026",368,21
"2015-02-15","S027",67,81
"2015-02-15","S032",284,99
"2015-02-15","S015",376,114
"2015-02-15","S022",66,24
"2015-02-15","S034",143,140
"2015-02-15","S003",191,172
"2015-02-15","S007",189,40
"2015-02-15","S013",190,0
"2015-02-15","S031",90,112
"2015-02-15","S030",471,19
"2015-02-15","S028",267,10
"2015-02-15","S001",266,88
"2015-02-15","S011",242,75
"2015-02-15","S025",243,101
"2015-02-15","S009",77,70
"2015-02-15","S019",267,21
"2015-02-15","S008",280,23
"2015-02-16","S029",257,104
"2015-02-16","S021",236,211
"2015-02-16","S010",346,5
"2015-02-16","S035",389,50
"2015-02-16","S004",106,39
"2015-02-16","S002",176,126
"2015-02-16","S012",479,20
"2015-02-16","S033",149,20
"2015-02-16","S016",122,9
"2015-02-16","S026",429,9
"2015-02-16","S027",73,185
"2015-02-16","S032",297,60
"2015-02-16","S015",506,46
"2015-02-16","S022",28,27
"2015-02-16","S034",138,151
"2015-02-16","S003",128,138
"2015-02-16","S007",284,51
"2015-02-16","S013",155,23
"2015-02-16","S031",80,162
"2015-02-16","S030",489,59
"2015-02-16","S028",319,29
"2015-02-16","S001",316,49
"2015-02-16","S011",273,59
"2015-02-16","S025",247,105
"2015-02-16","S009",61,110
"2015-02-16","S019",316,5
"2015-02-16","S008",287,41
"2015-02-17","S029",146,115
"2015-02-17","S021",175,149
"2015-02-17","S010",293,87
"2015-02-17","S035",305,49
"2015-02-17","S004",60,58
"2015-02-17","S002",148,84
"2015-02-17","S012",289,82
"2015-02-17","S033",145,48
"2015-02-17","S016",71,24
"2015-02-17","S026",368,1
"2015-02-17","S027",114,119
"2015-02-17","S032",166,104
"2015-02-17","S015",450,72
"2015-02-17","S022",34,16
"2015-02-17","S034",127,150
"2015-02-17","S003",235,85
"2015-02-17","S007",208,90
"2015-02-17","S013",92,6
"2015-02-17","S031",75,128
"2015-02-17","S030",418,15
"2015-02-17","S028",260,18
"2015-02-17","S001",479,42
"2015-02-17","S011",199,47
"2015-02-17","S025",239,96
"2015-02-17","S009",48,71
"2015-02-17","S019",207,52
"2015-02-17","S008",291,34
"2015-02-18","S029",58,16
"2015-02-18","S021",66,45
"2015-02-18","S010",99,6
"2015-02-18","S035",67,10
"2015-02-18","S002",81,38
"2015-02-18","S012",150,0
"2015-02-18","S033",49,8
"2015-02-18","S026",95,0
"2015-02-18","S027",50,49
"2015-02-18","S032",87,61
"2015-02-18","S015",207,23
"2015-02-18","S034",47,47
"2015-02-18","S003",79,78
"2015-02-18","S007",68,7
"2015-02-18","S013",18,7
"2015-02-18","S031",16,25
"2015-02-18","S030",190,13
"2015-02-18","S028",151,0
"2015-02-18","S001",244,129
"2015-02-18","S011",46,38
"2015-02-18","S025",50,2
"2015-02-18","S009",5,11
"2015-02-18","S019",44,3
"2015-02-18","S008",72,0
"2015-02-19","S029",242,119
"2015-02-19","S021",199,170
"2015-02-19","S010",176,41
"2015-02-19","S035",632,64
"2015-02-19","S002",103,59
"2015-02-19","S012",154,21
"2015-02-19","S026",298,0
"2015-02-19","S027",110,180
"2015-02-19","S032",263,102
"2015-02-19","S015",612,71
"2015-02-19","S034",67,49
"2015-02-19","S003",102,72
"2015-02-19","S007",94,2
"2015-02-19","S013",124,27
"2015-02-19","S031",123,99
"2015-02-19","S030",522,12
"2015-02-19","S028",224,27
"2015-02-19","S001",591,77
"2015-02-19","S011",10,29
"2015-02-19","S025",211,133
"2015-02-19","S009",64,102
"2015-02-19","S019",103,42
"2015-02-19","S008",206,23
"2015-02-20","S021",136,173
"2015-02-20","S010",377,109
"2015-02-20","S035",342,67
"2015-02-20","S002",140,101
"2015-02-20","S012",144,10
"2015-02-20","S026",340,4
"2015-02-20","S027",140,196
"2015-02-20","S032",139,120
"2015-02-20","S015",572,82
"2015-02-20","S034",50,68
"2015-02-20","S003",91,107
"2015-02-20","S007",191,20
"2015-02-20","S013",102,43
"2015-02-20","S031",80,129
"2015-02-20","S030",510,33
"2015-02-20","S028",256,28
"2015-02-20","S001",387,108
"2015-02-20","S011",46,13
"2015-02-20","S025",257,86
"2015-02-20","S009",41,30
"2015-02-20","S019",130,1
"2015-02-20","S008",267,23
"2015-02-21","S021",176,224
"2015-02-21","S010",431,129
"2015-02-21","S035",370,67
"2015-02-21","S004",68,37
"2015-02-21","S002",115,106
"2015-02-21","S012",200,38
"2015-02-21","S026",366,1
"2015-02-21","S027",92,167
"2015-02-21","S032",139,156
"2015-02-21","S015",521,58
"2015-02-21","S034",94,60
"2015-02-21","S003",124,12
"2015-02-21","S007",209,37
"2015-02-21","S013",81,29
"2015-02-21","S031",78,77
"2015-02-21","S030",585,13
"2015-02-21","S028",406,32
"2015-02-21","S001",423,133
"2015-02-21","S011",95,4
"2015-02-21","S025",420,116
"2015-02-21","S009",22,28
"2015-02-21","S019",153,12
"2015-02-21","S008",282,69
"2015-02-22","S029",186,170
"2015-02-22","S021",249,187
"2015-02-22","S010",461,219
"2015-02-22","S035",423,67
"2015-02-22","S004",55,75
"2015-02-22","S002",150,102
"2015-02-22","S012",219,15
"2015-02-22","S033",80,12
"2015-02-22","S016",21,2
"2015-02-22","S026",401,25
"2015-02-22","S027",170,148
"2015-02-22","S032",262,215
"2015-02-22","S015",481,54
"2015-02-22","S022",57,19
"2015-02-22","S034",80,52
"2015-02-22","S003",362,44
"2015-02-22","S007",245,19
"2015-02-22","S013",151,60
"2015-02-22","S031",137,130
"2015-02-22","S030",582,79
"2015-02-22","S028",340,42
"2015-02-22","S001",618,21
"2015-02-22","S011",202,39
"2015-02-22","S025",518,42
"2015-02-22","S009",54,73
"2015-02-22","S019",324,51
"2015-02-22","S008",373,36
"2015-02-23","S029",153,223
"2015-02-23","S021",127,270
"2015-02-23","S010",467,195
"2015-02-23","S035",514,96
"2015-02-23","S004",127,39
"2015-02-23","S002",192,96
"2015-02-23","S012",324,15
"2015-02-23","S033",124,47
"2015-02-23","S016",14,3
"2015-02-23","S026",529,7
"2015-02-23","S027",167,212
"2015-02-23","S032",312,213
"2015-02-23","S015",511,124
"2015-02-23","S022",58,11
"2015-02-23","S034",109,75
"2015-02-23","S003",313,74
"2015-02-23","S007",177,57
"2015-02-23","S013",166,68
"2015-02-23","S031",158,139
"2015-02-23","S030",633,125
"2015-02-23","S028",342,36
"2015-02-23","S001",533,107
"2015-02-23","S011",163,47
"2015-02-23","S025",450,72
"2015-02-23","S009",50,82
"2015-02-23","S019",241,45
"2015-02-23","S008",293,55
"2015-02-24","S029",151,170
"2015-02-24","S021",161,197
"2015-02-24","S010",417,83
"2015-02-24","S035",400,60
"2015-02-24","S004",130,34
"2015-02-24","S002",284,63
"2015-02-24","S012",330,17
"2015-02-24","S033",121,41
"2015-02-24","S016",30,10
"2015-02-24","S026",383,0
"2015-02-24","S027",139,203
"2015-02-24","S032",308,241
"2015-02-24","S015",500,121
"2015-02-24","S022",65,9
"2015-02-24","S034",135,76
"2015-02-24","S003",283,177
"2015-02-24","S007",259,58
"2015-02-24","S013",185,48
"2015-02-24","S031",129,136
"2015-02-24","S030",819,50
"2015-02-24","S028",330,34
"2015-02-24","S001",494,63
"2015-02-24","S011",162,44
"2015-02-24","S025",367,67
"2015-02-24","S009",58,71
"2015-02-24","S019",313,36
"2015-02-24","S008",253,58
"2015-02-25","S029",102,140
"2015-02-25","S021",122,214
"2015-02-25","S010",249,47
"2015-02-25","S035",314,23
"2015-02-25","S004",91,43
"2015-02-25","S002",136,30
"2015-02-25","S012",279,34
"2015-02-25","S033",103,62
"2015-02-25","S016",130,20
"2015-02-25","S026",297,2
"2015-02-25","S027",71,110
"2015-02-25","S032",90,120
"2015-02-25","S015",333,56
"2015-02-25","S022",53,12
"2015-02-25","S034",138,111
"2015-02-25","S003",176,102
"2015-02-25","S007",215,51
"2015-02-25","S013",127,7
"2015-02-25","S031",108,98
"2015-02-25","S030",482,53
"2015-02-25","S028",242,7
"2015-02-25","S001",390,100
"2015-02-25","S011",210,60
"2015-02-25","S025",346,31
"2015-02-25","S009",52,91
"2015-02-25","S019",118,25
"2015-02-25","S008",177,2
"2015-02-26","S029",123,168
"2015-02-26","S021",193,202
"2015-02-26","S010",206,76
"2015-02-26","S035",395,57
"2015-02-26","S004",113,26
"2015-02-26","S002",123,116
"2015-02-26","S012",394,1
"2015-02-26","S033",142,15
"2015-02-26","S016",130,24
"2015-02-26","S026",274,68
"2015-02-26","S027",70,157
"2015-02-26","S032",155,139
"2015-02-26","S015",417,8
"2015-02-26","S022",82,13
"2015-02-26","S034",165,146
"2015-02-26","S003",202,157
"2015-02-26","S007",192,39
"2015-02-26","S013",159,41
"2015-02-26","S031",74,104
"2015-02-26","S030",490,14
"2015-02-26","S028",250,1
"2015-02-26","S001",224,133
"2015-02-26","S011",247,89
"2015-02-26","S025",317,81
"2015-02-26","S009",75,112
"2015-02-26","S019",249,2
"2015-02-26","S008",350,3
"2015-02-27","S029",137,142
"2015-02-27","S021",100,225
"2015-02-27","S010",228,54
"2015-02-27","S035",402,12
"2015-02-27","S004",95,22
"2015-02-27","S002",126,36
"2015-02-27","S012",285,24
"2015-02-27","S033",122,18
"2015-02-27","S016",107,42
"2015-02-27","S026",254,46
"2015-02-27","S027",39,50
"2015-02-27","S032",86,97
"2015-02-27","S015",266,69
"2015-02-27","S022",62,6
"2015-02-27","S034",109,79
"2015-02-27","S003",222,84
"2015-02-27","S007",144,73
"2015-02-27","S013",140,34
"2015-02-27","S031",68,72
"2015-02-27","S030",335,23
"2015-02-27","S028",149,4
"2015-02-27","S001",223,24
"2015-02-27","S011",182,74
"2015-02-27","S025",324,114
"2015-02-27","S009",47,69
"2015-02-27","S019",92,0
"2015-02-27","S008",245,25
"2015-02-28","S029",127,90
"2015-02-28","S021",171,118
"2015-02-28","S010",230,43
"2015-02-28","S035",266,36
"2015-02-28","S004",114,27
"2015-02-28","S002",93,80
"2015-02-28","S012",330,13
"2015-02-28","S033",119,12
"2015-02-28","S016",160,47
"2015-02-28","S026",295,98
"2015-02-28","S027",72,90
"2015-02-28","S032",164,137
"2015-02-28","S015",305,37
"2015-02-28","S022",77,16
"2015-02-28","S034",124,63
"2015-02-28","S003",241,126
"2015-02-28","S007",263,99
"2015-02-28","S013",184,13
"2015-02-28","S031",106,113
"2015-02-28","S030",542,84
"2015-02-28","S028",251,2
"2015-02-28","S001",407,45
"2015-02-28","S011",135,134
"2015-02-28","S025",278,134
"2015-02-28","S009",35,75
"2015-02-28","S019",153,45
"2015-02-28","S008",353,42
"2015-03-01","S029",128,136
"2015-03-01","S021",160,163
"2015-03-01","S010",335,101
"2015-03-01","S035",506,0
"2015-03-01","S004",130,23
"2015-03-01","S002",260,184
"2015-03-01","S012",480,19
"2015-03-01","S033",269,27
"2015-03-01","S016",116,16
"2015-03-01","S026",505,132
"2015-03-01","S027",164,274
"2015-03-01","S032",306,253
"2015-03-01","S015",702,94
"2015-03-01","S022",94,67
"2015-03-01","S034",159,118
"2015-03-01","S003",531,147
"2015-03-01","S007",308,76
"2015-03-01","S013",291,59
"2015-03-01","S031",143,177
"2015-03-01","S030",629,110
"2015-03-01","S028",352,80
"2015-03-01","S001",422,154
"2015-03-01","S011",394,39
"2015-03-01","S025",381,123
"2015-03-01","S009",142,118
"2015-03-01","S019",347,23
"2015-03-01","S008",441,69
"2015-03-02","S029",211,122
"2015-03-02","S021",186,209
"2015-03-02","S010",184,39
"2015-03-02","S035",396,26
"2015-03-02","S004",54,20
"2015-03-02","S002",63,34
"2015-03-02","S012",255,9
"2015-03-02","S033",100,6
"2015-03-02","S016",184,27
"2015-03-02","S026",156,53
"2015-03-02","S027",44,67
"2015-03-02","S032",136,54
"2015-03-02","S015",184,51
"2015-03-02","S022",72,2
"2015-03-02","S034",130,100
"2015-03-02","S003",172,111
"2015-03-02","S007",179,47
"2015-03-02","S013",84,10
"2015-03-02","S031",73,77
"2015-03-02","S030",264,83
"2015-03-02","S028",145,14
"2015-03-02","S001",162,6
"2015-03-02","S011",301,19
"2015-03-02","S025",297,58
"2015-03-02","S009",66,83
"2015-03-02","S019",103,0
"2015-03-02","S008",206,99
"2015-03-03","S029",204,125
"2015-03-03","S021",69,293
"2015-03-03","S010",150,40
"2015-03-03","S035",401,13
"2015-03-03","S004",122,20
"2015-03-03","S002",126,18
"2015-03-03","S012",241,11
"2015-03-03","S033",107,22
"2015-03-03","S016",120,48
"2015-03-03","S026",170,26
"2015-03-03","S027",50,79
"2015-03-03","S032",187,81
"2015-03-03","S015",232,62
"2015-03-03","S022",47,11
"2015-03-03","S034",148,72
"2015-03-03","S003",157,50
"2015-03-03","S007",243,41
"2015-03-03","S013",112,7
"2015-03-03","S031",105,72
"2015-03-03","S030",372,26
"2015-03-03","S028",148,24
"2015-03-03","S001",187,23
"2015-03-03","S011",313,24
"2015-03-03","S025",223,72
"2015-03-03","S009",55,79
"2015-03-03","S019",179,9
"2015-03-03","S008",211,56
"2015-03-04","S029",174,110
"2015-03-04","S021",293,130
"2015-03-04","S010",326,18
"2015-03-04","S035",362,59
"2015-03-04","S004",116,11
"2015-03-04","S002",117,22
"2015-03-04","S012",214,70
"2015-03-04","S033",97,46
"2015-03-04","S016",266,24
"2015-03-04","S026",261,25
"2015-03-04","S027",67,87
"2015-03-04","S032",153,93
"2015-03-04","S015",265,83
"2015-03-04","S022",60,7
"2015-03-04","S034",232,75
"2015-03-04","S003",223,66
"2015-03-04","S007",278,45
"2015-03-04","S013",108,5
"2015-03-04","S031",108,96
"2015-03-04","S030",470,36
"2015-03-04","S028",192,11
"2015-03-04","S001",189,52
"2015-03-04","S011",265,59
"2015-03-04","S025",332,31
"2015-03-04","S009",51,62
"2015-03-04","S019",155,8
"2015-03-04","S008",284,84
"2015-03-05","S029",162,123
"2015-03-05","S021",169,168
"2015-03-05","S010",157,87
"2015-03-05","S035",388,9
"2015-03-05","S004",53,29
"2015-03-05","S002",86,52
"2015-03-05","S012",226,38
"2015-03-05","S033",113,39
"2015-03-05","S016",181,15
"2015-03-05","S026",235,24
"2015-03-05","S027",42,78
"2015-03-05","S032",177,74
"2015-03-05","S015",163,61
"2015-03-05","S022",46,8
"2015-03-05","S034",194,81
"2015-03-05","S003",182,45
"2015-03-05","S007",263,60
"2015-03-05","S013",71,11
"2015-03-05","S031",93,100
"2015-03-05","S030",405,42
"2015-03-05","S028",228,20
"2015-03-05","S001",186,45
"2015-03-05","S011",250,28
"2015-03-05","S025",281,30
"2015-03-05","S009",58,89
"2015-03-05","S019",110,50
"2015-03-05","S008",290,42
"2015-03-06","S029",230,156
"2015-03-06","S021",212,248
"2015-03-06","S010",207,100
"2015-03-06","S035",420,23
"2015-03-06","S004",64,24
"2015-03-06","S002",119,73
"2015-03-06","S012",327,42
"2015-03-06","S033",105,83
"2015-03-06","S016",192,22
"2015-03-06","S026",377,45
"2015-03-06","S027",94,125
"2015-03-06","S032",199,142
"2015-03-06","S015",281,103
"2015-03-06","S022",58,18
"2015-03-06","S034",161,88
"2015-03-06","S003",296,117
"2015-03-06","S007",226,154
"2015-03-06","S013",180,10
"2015-03-06","S031",116,89
"2015-03-06","S030",588,21
"2015-03-06","S028",185,16
"2015-03-06","S001",235,72
"2015-03-06","S011",308,2
"2015-03-06","S025",302,56
"2015-03-06","S009",87,95
"2015-03-06","S019",208,2
"2015-03-06","S008",387,67
"2015-03-07","S029",325,135
"2015-03-07","S021",277,194
"2015-03-07","S010",581,126
"2015-03-07","S035",538,34
"2015-03-07","S004",99,47
"2015-03-07","S002",304,167
"2015-03-07","S012",455,40
"2015-03-07","S033",236,63
"2015-03-07","S016",146,12
"2015-03-07","S026",639,109
"2015-03-07","S027",194,197
"2015-03-07","S032",372,376
"2015-03-07","S015",726,117
"2015-03-07","S022",163,23
"2015-03-07","S034",201,118
"2015-03-07","S003",513,121
"2015-03-07","S007",315,138
"2015-03-07","S013",353,1
"2015-03-07","S031",166,251
"2015-03-07","S030",856,53
"2015-03-07","S028",354,83
"2015-03-07","S001",454,112
"2015-03-07","S011",450,91
"2015-03-07","S025",457,172
"2015-03-07","S009",147,97
"2015-03-07","S019",342,9
"2015-03-07","S008",540,104
"2015-03-08","S029",115,70
"2015-03-08","S021",117,199
"2015-03-08","S010",558,179
"2015-03-08","S035",472,30
"2015-03-08","S004",137,98
"2015-03-08","S002",260,265
"2015-03-08","S012",502,90
"2015-03-08","S033",239,86
"2015-03-08","S016",189,10
"2015-03-08","S026",618,149
"2015-03-08","S027",177,277
"2015-03-08","S032",401,290
"2015-03-08","S015",566,180
"2015-03-08","S022",133,38
"2015-03-08","S034",184,141
"2015-03-08","S003",434,128
"2015-03-08","S007",327,124
"2015-03-08","S013",553,3
"2015-03-08","S031",231,324
"2015-03-08","S030",731,63
"2015-03-08","S028",530,26
"2015-03-08","S001",556,82
"2015-03-08","S011",292,125
"2015-03-08","S025",689,29
"2015-03-08","S009",123,139
"2015-03-08","S019",223,162
"2015-03-08","S008",612,116
"2015-03-09","S029",291,127
"2015-03-09","S021",141,209
"2015-03-09","S010",173,65
"2015-03-09","S035",378,25
"2015-03-09","S004",42,18
"2015-03-09","S002",89,20
"2015-03-09","S012",273,9
"2015-03-09","S033",111,36
"2015-03-09","S016",131,38
"2015-03-09","S026",175,8
"2015-03-09","S027",49,46
"2015-03-09","S032",144,77
"2015-03-09","S015",205,33
"2015-03-09","S022",58,18
"2015-03-09","S034",139,79
"2015-03-09","S003",162,72
"2015-03-09","S007",223,74
"2015-03-09","S013",60,1
"2015-03-09","S031",59,76
"2015-03-09","S030",315,19
"2015-03-09","S028",120,3
"2015-03-09","S001",129,68
