"V1","V2","V3","V4","V5"
955413,374827,2578647,"pv",1511560549
955413,1758867,4339722,"pv",1511560566
955413,4436243,4339722,"pv",1511561099
955413,4095307,1575622,"pv",1511561180
955413,1975928,2578647,"pv",1511561199
955413,1093498,2578647,"pv",1511561330
955413,1975928,2578647,"pv",1511561414
955413,2524692,245312,"pv",1511561418
955413,604846,2578647,"pv",1511561434
955413,404297,2578647,"pv",1511561480
955413,3703761,2578647,"pv",1511561494
955413,4860013,2578647,"pv",1511561541
955413,54601,384755,"pv",1511561552
955413,4661315,1792277,"pv",1511561890
955413,2644184,1792277,"pv",1511562039
955413,4920139,1792277,"pv",1511562163
955413,4033746,1792277,"pv",1511562190
955413,487783,1792277,"pv",1511562197
955413,3184307,1792277,"pv",1511562276
955413,2315473,1792277,"pv",1511562283
955413,2903540,1792277,"pv",1511562309
955413,268857,1792277,"pv",1511562329
955413,4794838,1792277,"pv",1511562355
955413,4887847,1792277,"pv",1511562479
955413,4608547,1792277,"pv",1511562742
955413,2860131,2578647,"pv",1511562812
955413,4608547,1792277,"pv",1511562825
955413,1412503,1792277,"pv",1511562978
955413,2646052,1792277,"pv",1511563560
955413,5095381,1792277,"pv",1511563743
955413,1800670,1792277,"pv",1511563753
955413,365954,1792277,"pv",1511563845
955413,2872768,1792277,"pv",1511564138
955413,365954,1792277,"pv",1511564168
955413,2864217,2558244,"pv",1511564237
955413,227180,1397912,"pv",1511564250
955413,396269,1792277,"pv",1511564293
955413,4761728,1792277,"pv",1511564820
955413,3318061,4339722,"pv",1511564850
955413,4541240,1792277,"pv",1511564882
955413,4608547,1792277,"pv",1511569973
955413,396269,1792277,"buy",1511571243
955413,1854490,2361828,"pv",1511571378
955413,1854490,2361828,"cart",1511571883
955413,3174823,1397912,"pv",1511584618
955413,319541,4756105,"pv",1511652535
955413,4239652,2590256,"pv",1511652590
955413,1975928,2578647,"pv",1511652637
955413,2259602,4801426,"pv",1511652709
955413,4961831,1464116,"pv",1511734397
955413,3685736,1464116,"pv",1511734517
955413,1145969,1464116,"cart",1511734552
955413,753428,1464116,"pv",1511734675
955413,2371293,1464116,"pv",1511734680
955413,1473073,1464116,"pv",1511734693
955413,4141831,2640118,"pv",1511785982
955413,5151967,2640118,"pv",1511788948
955413,3205765,3189162,"cart",1511789436
955413,3205765,3189162,"pv",1511789568
955413,3205765,3189162,"pv",1511789763
955413,1145969,1464116,"pv",1511789840
955413,597805,2590256,"pv",1511789877
955413,1759120,2725426,"pv",1511790314
955413,408923,2578647,"cart",1511822548
955413,3305958,2578647,"pv",1511822659
955413,1105988,3715529,"pv",1511822663
955413,5095381,1792277,"pv",1511871346
955413,2646052,1792277,"pv",1511871468
955413,5095381,1792277,"pv",1511871483
955413,1473835,1792277,"pv",1511871538
955413,23459,2578647,"pv",1511871609
955413,1303809,2578647,"pv",1511871715
955413,268857,1792277,"pv",1511871754
955413,3968124,2578647,"pv",1511871790
955413,345598,1792277,"pv",1511871845
955413,4541240,1792277,"pv",1511871878
955413,1831460,1792277,"cart",1511871969
955413,650745,1792277,"pv",1511872470
955413,3498208,4339722,"pv",1511872497
955413,2415052,2578647,"pv",1511872550
955413,3147473,4339722,"pv",1511872616
955413,650745,1792277,"cart",1511872735
955413,1831460,1792277,"pv",1511874659
955413,3064314,2578647,"pv",1511875806
955413,369531,4339722,"pv",1511875879
955413,2547524,4339722,"pv",1511875910
955413,369531,4339722,"pv",1511875949
955413,2786635,2578647,"pv",1511875971
955413,3794340,2578647,"pv",1511875977
955413,2786635,2578647,"pv",1511875982
955413,559164,2578647,"pv",1511875992
955413,2786635,2578647,"pv",1511875996
955413,4755356,2578647,"pv",1511876226
955413,892088,2578647,"pv",1511876355
955413,3328481,2578647,"pv",1511876542
955413,892088,2578647,"pv",1511877098
955413,4346069,2578647,"pv",1511907569
955413,289021,2520377,"pv",1511907595
955413,1473835,1792277,"pv",1511930130
955413,650745,1792277,"pv",1511930160
955413,1473835,1792277,"pv",1511930168
955413,1831460,1792277,"buy",1511930189
955413,1854490,2361828,"pv",1511954796
955413,408923,2578647,"pv",1511965862
955413,2476293,1879194,"pv",1511995379
955413,396269,1792277,"pv",1512040806
955413,650745,1792277,"pv",1512043131
955413,2860131,2578647,"pv",1512043634
955413,1303809,2578647,"pv",1512043751
955413,2119195,2331312,"pv",1512189369
955413,4464796,4540978,"cart",1512189437
955413,4690170,4540978,"pv",1512189496
955413,3080851,3371868,"cart",1512215368
955413,4956154,102272,"pv",1512216330
955413,3568782,1231891,"pv",1512216677
955413,3185098,1807416,"cart",1512225524
955413,2606549,1807416,"pv",1512225728
955413,3185098,1807416,"pv",1512262132
955413,2780643,3398567,"cart",1512277082
955413,1831460,1792277,"pv",1512277948
955447,1821896,1936748,"pv",1511580040
955447,3525158,737184,"pv",1511587504
955447,3240267,4181361,"pv",1511587513
955447,669826,983613,"pv",1511622329
955447,616981,4801426,"pv",1511695750
955447,1490404,2520377,"pv",1511696411
955447,443370,4181361,"pv",1511750600
955447,1711351,4217906,"pv",1511750744
955447,4785681,982926,"pv",1511752654
955447,2987324,1320293,"pv",1511752842
955447,2973927,154040,"pv",1511769549
955447,4937446,982926,"pv",1511769639
955447,2038308,2465336,"pv",1511770057
955447,2975950,982926,"pv",1511770214
955447,1162662,982926,"pv",1511774861
955447,4711894,4818107,"pv",1511774868
955447,2763008,4284875,"pv",1511793754
955447,3296362,982926,"pv",1511849614
955447,648757,570735,"pv",1511862220
955447,5151312,2465336,"pv",1511862549
955447,3108114,570735,"pv",1511863465
955447,1012569,982926,"pv",1511863536
955447,3042832,570735,"pv",1511863567
955447,3888190,4181361,"pv",1511868875
955447,3280702,4181361,"pv",1511868882
955447,2974462,2872443,"pv",1511868922
955447,1965821,2520377,"pv",1511868983
955447,2808380,2355072,"pv",1511869199
955447,4597372,982926,"pv",1511869468
955447,1965821,2520377,"pv",1511869805
955447,2039450,982926,"pv",1511871204
955447,2536820,2920476,"pv",1511871222
955447,2322078,2520377,"pv",1511871239
955447,677495,2920476,"pv",1511871259
955447,3091642,570735,"pv",1511871302
955447,1902755,200278,"pv",1511871849
955447,1492019,883960,"pv",1511871900
955447,1013848,4181361,"pv",1511884131
955447,1128677,982926,"pv",1511931157
955447,4235536,570735,"pv",1512011979
955447,3715112,883960,"pv",1512030047
955447,4711894,4818107,"pv",1512045714
955447,2954446,4818107,"pv",1512045861
955447,4711894,4818107,"pv",1512045864
955447,1429607,4818107,"pv",1512045964
955447,3281435,883960,"pv",1512045980
955447,117092,3758209,"pv",1512046078
955447,3281435,883960,"pv",1512046089
955447,3281435,883960,"pv",1512046100
955447,3557198,200278,"pv",1512049799
955447,3281435,883960,"pv",1512049815
955447,3150665,1349634,"pv",1512049839
955447,3281435,883960,"pv",1512049846
955447,3281435,883960,"pv",1512049864
955447,3281435,883960,"pv",1512049895
955447,722905,1349634,"pv",1512049903
955447,3281435,883960,"pv",1512049906
955447,4871417,801221,"pv",1512049911
955447,3281435,883960,"pv",1512049913
955447,3281435,883960,"pv",1512049948
955447,692477,4818107,"pv",1512049955
955447,3281435,883960,"pv",1512049967
955447,4854880,4901188,"pv",1512049972
955447,3281435,883960,"pv",1512050002
955447,4711894,4818107,"pv",1512050015
955447,648757,570735,"pv",1512050404
955447,2222446,1080785,"pv",1512050528
955447,2968796,570735,"pv",1512050609
955447,1852655,2355072,"pv",1512050702
955447,2794005,1438507,"pv",1512054774
955447,1717249,2355072,"pv",1512054813
955447,4866280,2693696,"pv",1512055015
955447,4469029,2693696,"pv",1512055033
955447,3724628,2693696,"pv",1512055084
955447,4199095,1879194,"pv",1512062337
955447,5120976,5071267,"pv",1512063547
955447,1915195,4170419,"pv",1512063614
955447,538583,4170419,"pv",1512063633
955447,1489485,4170419,"pv",1512063650
955447,2182985,339580,"pv",1512104349
955447,2974462,2872443,"pv",1512104433
955447,1998036,5071267,"pv",1512104670
955447,4579283,2693696,"pv",1512104793
955447,237902,2693696,"pv",1512105123
955447,2182985,339580,"pv",1512114558
955447,2974462,2872443,"pv",1512114613
955447,3342309,2872443,"pv",1512114723
955447,1413949,2872443,"pv",1512114745
955447,4141795,1729993,"pv",1512114750
955447,654400,2872443,"pv",1512114758
955447,1395005,1729993,"pv",1512114771
955447,445128,2872443,"pv",1512114790
955447,1694834,2872443,"pv",1512114794
955447,911604,2872443,"pv",1512114809
955447,52956,2872443,"pv",1512114838
955447,2182985,339580,"pv",1512114907
955447,2974462,2872443,"pv",1512118154
955447,4493218,2693696,"pv",1512140456
955447,950397,2693696,"pv",1512140788
955447,1082112,2693696,"pv",1512140801
955447,473433,2693696,"pv",1512140869
955447,2316341,2693696,"pv",1512140980
955447,3230064,1568197,"pv",1512141046
955447,1902755,200278,"pv",1512141250
955447,4225220,3673501,"pv",1512141264
955447,3281435,883960,"pv",1512141296
955447,2954446,4818107,"pv",1512141306
955447,1429607,4818107,"pv",1512141374
955447,228043,801221,"pv",1512141460
955447,2369062,3758209,"pv",1512141499
955447,4679469,339305,"pv",1512141574
955447,2369062,3758209,"pv",1512141629
955447,1902755,200278,"pv",1512141641
955447,4025264,2520377,"pv",1512141686
955447,1483204,2872443,"pv",1512228649
955447,2987324,1320293,"pv",1512228655
955447,3629063,4217906,"pv",1512228912
955447,2392606,149192,"pv",1512304802
955447,1793280,4145813,"pv",1512304998
955447,256352,4145813,"pv",1512305078
955447,4826017,4145813,"pv",1512305084
955447,1795755,4145813,"pv",1512305343
955447,2708793,1320293,"cart",1512314913
955447,3713636,1320293,"pv",1512315215
956760,5067020,4159072,"pv",1511584485
956760,4454651,4159072,"pv",1511584635
956760,1958243,4159072,"pv",1511584800
956760,1938539,4159072,"pv",1511584837
956760,1996096,4145813,"pv",1511590669
956760,2567715,4145813,"pv",1511590803
956760,1996096,4145813,"pv",1511590809
956760,54979,4145813,"pv",1511590820
956760,1996096,4145813,"pv",1511590824
956760,207994,4756105,"pv",1511693755
956760,2364679,4756105,"pv",1511693782
956760,265156,2355072,"pv",1511693801
956760,1233732,4145813,"pv",1511693883
956760,250415,4145813,"pv",1511694048
956760,1036317,3102419,"pv",1511694054
956760,4460340,4145813,"pv",1511694148
956760,3447627,3774512,"pv",1511696605
956760,833715,883960,"pv",1511696737
956760,4087990,4145813,"pv",1511748160
956760,2567715,4145813,"pv",1511748168
956760,1823728,4145813,"pv",1511748221
956760,3027867,4145813,"pv",1511748372
956760,1954218,4145813,"pv",1511748404
956760,1233732,4145813,"pv",1511748417
956760,3258044,3898483,"pv",1511748782
956760,2799166,3898483,"pv",1511748950
956760,3258044,3898483,"pv",1511750584
956760,1996096,4145813,"pv",1511750671
956760,789295,3898483,"pv",1511751646
956760,2460075,3002561,"pv",1511758813
956760,1726046,4145813,"pv",1511758845
956760,4755305,1859277,"pv",1511758875
956760,1110196,4145813,"cart",1511758940
956760,2567715,4145813,"pv",1511827328
956760,1954218,4145813,"pv",1511827510
956760,4087990,4145813,"pv",1511827991
956760,2567715,4145813,"pv",1511828023
956760,1996096,4145813,"pv",1511828055
956760,3367369,982926,"pv",1511828365
956760,3918523,4589142,"pv",1511828464
956760,3045505,411153,"pv",1511828529
956760,1110196,4145813,"pv",1511834062
956760,4443059,570735,"pv",1511917956
956760,4221553,570735,"pv",1511918007
956760,4465174,1464116,"pv",1511918078
956760,3763802,620409,"pv",1511918147
956760,3172480,570735,"cart",1511918313
956760,4388416,982926,"pv",1511918749
956760,4976958,3004853,"pv",1512023028
956760,996502,2158079,"pv",1512190918
956760,4598653,2158079,"cart",1512191282
956760,1038358,2158079,"pv",1512191364
956760,3449255,1789614,"pv",1512210407
956760,1887450,4138583,"pv",1512210440
956760,2708038,2158079,"pv",1512210457
956760,240034,1080785,"pv",1512210495
956760,1622731,366112,"pv",1512294044
957902,4505889,4918438,"pv",1511980652
957902,203445,1349561,"pv",1511980707
957902,3763031,1349561,"pv",1511980850
957902,4505889,4918438,"pv",1511982204
957902,3128448,4690421,"pv",1512047979
957902,3345129,1299190,"pv",1512072115
957902,4930904,903809,"pv",1512072158
957902,2900069,1299190,"pv",1512072262
957902,2385173,4918438,"pv",1512072303
957902,1928836,4918438,"pv",1512072375
957902,2492762,4780547,"pv",1512132523
957902,4920393,4780547,"pv",1512132604
957902,986499,3937192,"pv",1512132622
957902,3302304,4621949,"pv",1512132782
957902,4020133,4621949,"pv",1512132798
957902,3302304,4621949,"pv",1512133119
957902,2492762,4780547,"pv",1512134239
957902,3302304,4621949,"pv",1512134457
957902,3084427,4621949,"pv",1512137584
957902,2890213,2735466,"pv",1512137710
957902,1375026,4621949,"pv",1512137872
957902,4418396,4145813,"pv",1512161208
957902,4197855,3299155,"pv",1512239965
957902,3455442,1051370,"pv",1512282454
957902,4227762,4621949,"pv",1512282540
957902,523668,1464116,"pv",1512282749
957902,3345129,1299190,"pv",1512284079
957902,4433657,4789432,"pv",1512284082
957902,3345129,1299190,"pv",1512284154
957902,1119116,903809,"pv",1512284792
957902,3315716,903809,"pv",1512284901
958331,3550955,2355072,"pv",1511674955
958331,2097513,2394030,"pv",1511674989
958331,2139899,2394030,"pv",1511675001
958331,2595340,3607361,"pv",1511675285
958331,259245,3607361,"pv",1511675298
958331,2852999,4756105,"pv",1511675303
958331,2181481,3607361,"pv",1511675378
958331,2867895,3720767,"fav",1511691714
958331,4047902,4756105,"pv",1511817551
958331,1439233,4756105,"pv",1511817610
958331,495880,4756105,"pv",1511817660
958331,1386397,4756105,"pv",1511817705
958331,4426682,4756105,"pv",1511817774
958331,1007879,4756105,"pv",1511817808
958331,1245582,3607361,"pv",1511817826
958331,2896851,4756105,"pv",1511817889
958331,1439233,4756105,"pv",1511818200
958331,1245582,3607361,"pv",1511818213
958331,4426682,4756105,"pv",1511818217
958331,683530,4756105,"pv",1511818492
958331,3286342,4756105,"pv",1511818543
958331,1439233,4756105,"pv",1511818655
958331,3303660,4756105,"pv",1511818737
958331,2780396,3002561,"pv",1511819130
958331,448625,4756105,"fav",1511819470
958331,1423087,4756105,"pv",1511819540
958331,3653318,4756105,"pv",1511819557
958331,737661,4756105,"pv",1511819578
958331,1666676,4756105,"pv",1511819596
958331,1393372,4756105,"pv",1511819613
958331,2064601,4756105,"fav",1511819682
958331,1457948,4756105,"pv",1511819764
958331,932525,4756105,"pv",1511819845
958331,3824044,4756105,"fav",1511819901
958331,1030078,4756105,"pv",1511820056
958331,2366014,4756105,"pv",1511820101
958331,24206,4756105,"pv",1511820172
958331,4146626,4756105,"pv",1511820191
958331,717611,4756105,"fav",1511820207
958331,4291832,4756105,"pv",1511820235
958331,3751888,4756105,"fav",1511820309
958331,2755823,2448593,"buy",1511872097
958331,2808797,2800021,"pv",1511908532
958331,343905,4052307,"pv",1511954301
958331,3409995,4052307,"pv",1511954332
958331,4797897,4052307,"pv",1511954345
958331,1356696,4052307,"pv",1511954398
958331,2375505,4098232,"pv",1511954535
958331,2037751,4098232,"pv",1511954816
958331,4645794,3607361,"pv",1512112004
958331,3653318,4756105,"pv",1512163738
958331,4095711,3720767,"pv",1512163811
958331,4838246,4756105,"fav",1512280802
958331,2853019,3720767,"pv",1512280994
958331,3472187,3720767,"pv",1512281053
958331,60692,4181361,"pv",1512281758
958331,4354826,4181361,"pv",1512281784
958331,4619600,753984,"pv",1512281856
958331,4354826,4181361,"fav",1512281942
958861,2338453,3607361,"pv",1511599148
958861,782854,1595193,"pv",1511599531
958861,2767605,2945933,"pv",1511603754
958861,2036229,2072473,"pv",1511603806
958861,2601339,2945933,"pv",1511603845
958861,114248,2945933,"pv",1511603897
958861,2036229,2072473,"buy",1511603949
958861,2767605,2945933,"buy",1511603949
958861,1908793,2241047,"buy",1511610717
958861,2338453,3607361,"pv",1511611142
958861,1395623,620409,"buy",1511668768
958861,2338453,3607361,"pv",1511691267
958861,2542361,3455617,"pv",1511694199
958861,4345000,1575622,"cart",1511696639
958861,4895470,2520377,"cart",1511705480
958861,4756348,2520377,"pv",1511705502
958861,4895470,2520377,"pv",1511705508
958861,1720369,2920476,"cart",1511705669
958861,2941638,2920476,"cart",1511705734
958861,2542361,3455617,"pv",1511742559
958861,4056069,3645362,"pv",1511756772
958861,3246820,1464116,"buy",1511768769
958861,2338453,3607361,"pv",1511768791
958861,3246820,1464116,"pv",1511768795
958861,1057987,3738615,"pv",1511769152
958861,2333865,965809,"pv",1511779836
958861,1884780,965809,"pv",1511779998
958861,5094292,965809,"pv",1511780050
958861,1099617,965809,"pv",1511780074
958861,2333865,965809,"pv",1511780082
958861,2378769,965809,"pv",1511780154
